customer_id,age,gender,income,years_member
14630,58,F,112000,6
14631,67,M,53000,8
14633,46,M,32000,4
14634,58,F,52000,4
14635,21,F,39000,4
14636,61,F,111000,5
14637,58,F,37000,4
14638,22,M,56000,4
14639,65,F,81000,4
14640,64,F,84000,5
14641,62,F,72000,4
14642,50,M,62000,6
14643,19,M,63000,4
14646,70,F,100000,6
14647,40,M,63000,5
14648,23,M,32000,7
14649,51,F,44000,6
14650,52,M,89000,5
14651,51,M,76000,6
14652,76,F,80000,6
14653,59,M,82000,5
14654,28,F,65000,4
14656,54,F,56000,5
14657,57,F,72000,7
14658,39,M,86000,5
14659,80,M,82000,4
14660,45,M,33000,8
14661,36,M,50000,5
14662,32,M,68000,4
14664,77,F,68000,4
14665,79,M,112000,6
14666,67,M,92000,8
14667,46,M,53000,5
14668,46,M,77000,6
14670,42,M,67000,6
14671,46,F,76000,4
14672,67,F,86000,5
14673,81,F,92000,6
14675,36,M,35000,5
14676,61,M,93000,6
14677,79,F,106000,5
14678,61,F,106000,6
14679,71,M,52000,5
14680,43,M,66000,4
14681,54,M,46000,7
14682,55,M,80000,4
14683,31,M,51000,8
14684,65,F,64000,5
14685,25,M,37000,4
14687,62,F,117000,6
14688,69,F,56000,4
14689,60,M,32000,5
14690,53,F,55000,5
14691,57,F,85000,7
14692,95,F,110000,6
14693,43,M,34000,4
14694,32,F,35000,5
14695,67,F,87000,5
14696,48,M,58000,4
14697,66,M,119000,6
14698,53,M,113000,4
14699,40,F,53000,5
14700,52,F,67000,4
14701,55,M,66000,5
14702,28,F,57000,5
14703,85,M,81000,6
14704,56,F,48000,4
14705,64,F,73000,6
14706,39,F,93000,4
14707,61,M,38000,6
14708,49,F,72000,6
14709,78,M,93000,5
14710,28,M,53000,5
14711,67,M,69000,5
14712,63,F,107000,5
14713,52,M,62000,4
14714,61,M,68000,5
14715,71,F,116000,5
14716,25,M,73000,4
14717,54,F,74000,6
14718,67,M,65000,6
14721,46,M,69000,6
14722,68,F,53000,7
14723,27,M,45000,6
14724,41,M,62000,4
14725,50,F,71000,6
14726,61,F,57000,6
14727,82,M,76000,5
14728,63,F,53000,5
14730,68,M,64000,5
14731,19,M,39000,5
14732,59,M,70000,5
14733,45,M,65000,4
14734,71,M,62000,4
14735,53,F,93000,7
14736,58,F,100000,5
14737,61,F,77000,5
14738,33,M,45000,4
14739,75,F,103000,5
14740,42,M,74000,5
14741,64,M,38000,8
14743,36,M,66000,5
14744,61,M,49000,5
14746,42,F,62000,5
14747,51,M,35000,5
14748,52,M,63000,8
14749,51,M,65000,4
14750,55,M,58000,5
14751,30,M,58000,5
14752,68,F,119000,5
14753,37,F,61000,5
14754,41,M,63000,5
14755,59,F,95000,6
14756,40,M,45000,5
14758,59,M,34000,4
14759,40,F,72000,7
14760,47,F,48000,7
14761,54,M,96000,6
14762,75,M,80000,5
14763,54,M,59000,4
14765,55,F,74000,7
14766,76,F,65000,7
14767,71,M,31000,4
14769,49,M,68000,4
14770,42,M,85000,8
14771,59,F,77000,7
14772,52,F,58000,6
14773,26,M,62000,5
14774,61,M,59000,5
14775,18,M,49000,4
14776,41,M,84000,5
14777,68,M,100000,5
14778,65,F,63000,5
14779,71,M,78000,5
14780,60,F,79000,6
14781,18,M,41000,5
14782,44,M,36000,4
14783,76,F,46000,4
14785,54,M,95000,6
14786,52,M,75000,6
14787,47,M,89000,4
14788,33,F,64000,5
14789,74,M,41000,5
14790,66,F,81000,5
14791,65,M,31000,5
14792,61,F,94000,5
14793,96,F,103000,4
14794,48,M,41000,5
14795,67,M,80000,5
14796,51,M,85000,5
14797,59,M,40000,4
14798,80,F,47000,4
14799,21,F,36000,6
14800,51,M,73000,5
14801,52,F,91000,6
14802,28,M,32000,5
14803,60,F,75000,4
14804,67,M,36000,5
14805,73,M,90000,6
14806,18,M,55000,5
14807,52,M,56000,8
14808,68,M,37000,5
14809,55,F,67000,4
14810,69,F,41000,4
14811,22,F,42000,5
14812,60,M,32000,8
14813,66,M,79000,6
14814,38,M,34000,7
14815,55,F,48000,5
14816,65,F,81000,5
14817,55,M,85000,5
14818,59,M,44000,6
14820,43,O,100000,6
14821,56,F,74000,5
14822,57,M,63000,5
14823,43,M,45000,4
14824,58,M,67000,8
14825,78,F,81000,5
14826,65,F,80000,6
14827,77,M,97000,5
14828,66,M,62000,5
14830,36,F,36000,7
14831,23,F,44000,5
14832,67,F,88000,6
14833,87,F,89000,5
14834,56,M,65000,8
14835,21,M,39000,5
14836,63,F,115000,4
14837,44,M,53000,4
14838,69,F,94000,6
14839,48,M,49000,8
14841,59,M,33000,5
14842,67,F,68000,5
14843,18,M,73000,4
14844,35,F,33000,5
14845,71,F,32000,6
14846,38,F,75000,5
14847,101,F,56000,5
14848,56,M,91000,5
14849,52,F,41000,5
14850,53,M,64000,4
14851,66,M,71000,6
14852,77,M,49000,4
14853,86,F,70000,6
14854,84,F,67000,5
14855,23,M,57000,9
14856,31,F,31000,5
14857,93,F,115000,5
14858,79,M,91000,4
14860,29,M,47000,6
14861,71,F,81000,5
14863,64,M,45000,5
14865,22,F,61000,4
14866,72,F,75000,6
14867,39,M,40000,6
14869,50,F,69000,9
14870,54,M,62000,5
14871,93,M,45000,6
14872,60,M,54000,4
14873,51,F,64000,6
14875,53,M,74000,5
14876,47,M,70000,4
14877,64,M,51000,5
14878,27,F,73000,6
14879,74,F,79000,5
14880,50,F,86000,6
14881,55,F,87000,5
14882,60,M,80000,4
14883,20,F,53000,5
14884,85,M,72000,6
14885,21,F,74000,6
14886,53,F,52000,6
14887,82,M,47000,4
14888,19,M,50000,6
14889,36,M,51000,5
14890,64,F,60000,6
14891,75,F,32000,5
14893,50,M,46000,7
14895,59,F,33000,4
14896,64,M,58000,6
14897,28,F,65000,5
14898,20,M,30000,5
14899,62,F,67000,4
14900,66,F,60000,7
14902,53,F,92000,5
14904,65,M,73000,7
14905,74,M,114000,6
14907,75,M,84000,8
14909,55,F,61000,5
14910,38,M,60000,5
14911,50,M,51000,4
14912,39,M,53000,4
14913,38,M,53000,4
14914,58,M,54000,8
14915,18,M,40000,4
14916,60,F,109000,6
14918,38,F,52000,4
14919,54,F,88000,6
14920,70,F,58000,4
14922,23,M,40000,5
14923,42,F,43000,5
14924,20,M,64000,6
14925,86,F,67000,4
14926,59,M,98000,8
14927,81,M,42000,5
14928,63,M,99000,6
14930,63,M,79000,6
14931,55,F,118000,7
14932,28,M,46000,6
14933,63,M,48000,6
14934,37,M,49000,5
14935,78,M,58000,4
14936,83,F,95000,5
14937,42,M,59000,8
14938,87,F,72000,4
14939,37,F,63000,5
14940,65,F,113000,5
14941,79,F,88000,4
14942,37,M,57000,5
14943,69,M,111000,4
14944,23,M,35000,4
14945,50,M,42000,5
14946,34,F,34000,7
14947,74,F,64000,7
14948,56,M,39000,5
14951,62,F,35000,4
14952,53,M,77000,5
14953,65,F,97000,4
14954,67,M,39000,4
14955,36,M,52000,6
14956,47,M,32000,4
14957,79,F,46000,4
14958,40,F,50000,5
14960,74,M,52000,7
14961,64,M,59000,8
14962,61,F,99000,5
14963,19,F,58000,5
14964,68,F,67000,8
14965,51,M,66000,5
14966,47,M,51000,4
14967,73,M,32000,4
14968,58,M,48000,8
14970,57,M,67000,5
14971,67,M,30000,8
14973,54,M,46000,5
14976,53,M,58000,7
14977,85,O,65000,6
14978,50,F,97000,4
14979,51,F,72000,5
14980,40,F,71000,7
14981,52,F,55000,6
14982,52,M,80000,5
14983,39,M,35000,7
14984,62,M,43000,4
14985,55,M,39000,6
14986,44,M,70000,5
14987,52,F,73000,4
14989,45,M,54000,5
14990,77,F,56000,5
14992,50,F,118000,6
14993,64,F,103000,7
14994,46,M,48000,4
14995,40,M,41000,5
14996,76,F,76000,5
14997,47,F,70000,6
14998,89,F,76000,6
14999,63,F,74000,4
15000,51,M,70000,5
15001,85,M,63000,4
15002,67,M,59000,4
15003,63,M,91000,5
15004,30,M,34000,5
15005,60,M,31000,5
15006,61,M,72000,6
15007,73,F,62000,5
15008,30,M,61000,4
15009,56,M,50000,4
15010,27,M,61000,4
15011,58,M,67000,5
15012,54,F,39000,6
15014,53,F,42000,4
15015,89,M,56000,6
15016,56,F,98000,6
15017,72,M,68000,4
15018,74,M,39000,6
15019,52,M,72000,5
15020,44,M,37000,5
15021,57,F,71000,7
15022,27,F,65000,5
15023,45,F,78000,4
15024,76,M,85000,6
15025,59,M,53000,6
15026,53,M,89000,5
15027,55,M,71000,5
15028,56,M,102000,5
15029,59,F,52000,6
15030,59,F,48000,6
15031,92,F,35000,4
15032,50,M,38000,5
15033,52,F,94000,6
15034,67,M,52000,7
15035,78,F,113000,6
15036,66,F,76000,8
15038,29,M,62000,4
15039,77,F,72000,6
15040,64,F,61000,7
15042,48,M,30000,5
15044,20,O,58000,4
15045,33,M,31000,4
15046,63,M,56000,5
15047,50,M,73000,7
15048,61,F,76000,9
15049,33,M,54000,5
15050,78,M,98000,5
15051,66,M,51000,6
15052,49,M,51000,6
15053,24,M,42000,5
15054,72,F,54000,4
15055,78,M,61000,8
15056,57,F,45000,5
15057,81,M,63000,8
15058,56,F,58000,6
15059,69,M,71000,4
15060,70,M,60000,4
15062,54,M,35000,8
15063,44,F,86000,4
15064,73,M,46000,4
15067,83,M,94000,5
15069,62,M,88000,6
15070,21,F,72000,4
15071,80,M,61000,5
15072,86,M,93000,4
15073,54,M,83000,4
15074,60,F,110000,5
15075,71,F,32000,6
15076,52,M,34000,4
15077,87,F,68000,7
15078,53,M,41000,7
15079,26,M,47000,4
15080,62,F,86000,5
15081,38,M,67000,5
15082,70,M,57000,4
15083,20,M,46000,5
15084,67,M,46000,5
15085,21,M,67000,5
15086,40,F,65000,6
15087,88,F,98000,5
15088,42,M,62000,4
15089,82,F,51000,6
15090,84,F,38000,7
15091,44,F,49000,5
15092,26,M,65000,5
15094,28,M,39000,5
15095,49,F,74000,5
15096,45,M,92000,4
15097,55,M,60000,5
15098,59,M,48000,5
15099,30,M,64000,5
15100,35,M,31000,4
15101,59,M,96000,6
15102,44,F,72000,6
15103,53,M,83000,5
15105,26,M,61000,5
15106,83,M,75000,7
15107,77,F,63000,5
15109,81,M,66000,8
15110,83,F,96000,6
15111,60,F,107000,5
15112,60,M,67000,5
15113,56,F,50000,4
15114,59,M,66000,8
15116,57,F,90000,7
15118,34,F,48000,5
15119,36,F,74000,4
15120,62,F,113000,6
15121,33,M,47000,4
15122,53,M,61000,5
15123,82,M,77000,6
15124,50,M,80000,5
15125,47,M,41000,5
15127,66,M,83000,6
15128,27,M,53000,5
15129,65,F,71000,5
15130,57,F,64000,4
15131,48,F,97000,5
15133,56,M,97000,6
15134,61,F,72000,7
15135,57,F,53000,5
15136,37,F,51000,4
15137,90,F,80000,7
15138,75,F,87000,6
15139,78,M,52000,5
15141,38,M,72000,5
15142,51,M,54000,9
15143,82,F,116000,5
15144,65,M,47000,5
15145,48,F,74000,7
15146,77,F,37000,5
15147,77,M,47000,8
15149,91,F,88000,6
15150,47,M,60000,7
15151,26,M,72000,4
15152,68,F,94000,6
15153,76,F,62000,5
15154,54,M,67000,4
15155,66,F,78000,6
15156,50,M,46000,4
15157,32,F,31000,4
15158,52,F,50000,6
15159,57,M,33000,5
15160,48,M,57000,4
15161,59,M,41000,4
15162,59,M,69000,8
15164,46,M,44000,4
15165,100,F,96000,4
15167,56,F,51000,4
15168,24,M,47000,4
15169,59,F,56000,4
15170,28,F,57000,5
15171,49,M,97000,6
15172,78,M,44000,5
15173,49,M,57000,4
15174,83,M,100000,6
15175,62,F,81000,6
15176,85,M,59000,4
15177,71,M,72000,4
15178,93,M,67000,5
15180,67,F,38000,5
15182,32,F,53000,7
15183,59,M,46000,8
15184,34,F,60000,5
15186,29,F,54000,7
15187,81,F,54000,5
15188,56,F,74000,6
15189,49,F,74000,5
15190,49,M,59000,6
15191,24,M,70000,4
15192,38,F,68000,5
15194,64,F,79000,4
15195,72,M,91000,5
15196,40,M,39000,5
15197,56,M,42000,5
15198,51,F,56000,8
15199,53,F,65000,5
15200,67,M,72000,5
15201,72,M,93000,7
15202,69,M,92000,6
15203,34,F,46000,6
15204,42,M,36000,5
15205,20,F,55000,6
15206,32,M,37000,4
15207,49,M,46000,5
15208,80,M,74000,5
15209,60,F,36000,4
15210,65,M,74000,5
15211,68,O,76000,5
15213,33,F,72000,5
15214,28,M,72000,5
15216,59,F,57000,5
15217,44,M,48000,4
15218,57,F,96000,6
15220,62,F,70000,5
15221,67,M,45000,6
15222,92,F,92000,6
15223,52,M,39000,4
15224,22,M,69000,4
15225,73,M,54000,5
15226,37,M,63000,4
15227,68,F,44000,7
15228,68,F,79000,4
15229,58,F,104000,5
15231,31,M,43000,5
15232,20,F,62000,7
15234,65,F,89000,7
15235,66,M,53000,6
15236,68,F,74000,5
15237,53,F,56000,4
15238,36,M,50000,5
15239,38,F,43000,6
15240,83,F,64000,6
15241,50,M,74000,7
15242,31,M,58000,8
15243,97,F,91000,6
15244,61,F,99000,6
15246,67,O,33000,5
15247,63,M,52000,5
15248,40,M,60000,4
15250,63,F,103000,4
15251,60,M,106000,6
15252,57,F,74000,5
15253,60,F,85000,8
15255,50,F,75000,7
15256,84,F,72000,4
15257,68,F,85000,5
15258,40,M,40000,8
15259,46,F,54000,4
15260,52,M,54000,7
15261,63,M,59000,4
15262,93,F,40000,5
15263,67,M,41000,4
15264,51,F,34000,4
15265,69,F,51000,6
15266,32,M,52000,5
15267,56,M,48000,5
15268,63,F,86000,7
15269,91,F,40000,5
15270,41,F,42000,4
15271,68,M,72000,5
15272,88,F,78000,7
15273,50,F,86000,5
15274,58,F,88000,4
15275,63,M,47000,5
15276,50,M,68000,4
15277,42,M,71000,5
15278,70,M,90000,6
15279,48,F,60000,5
15280,71,M,37000,4
15281,52,M,56000,6
15283,64,F,73000,7
15284,47,M,81000,5
15285,35,M,64000,6
15286,67,O,58000,4
15287,73,M,39000,5
15288,92,F,97000,7
15289,48,M,62000,7
15292,81,F,69000,6
15293,40,M,52000,5
15295,65,F,70000,4
15296,70,F,106000,5
15297,61,F,98000,5
15299,38,M,75000,5
15300,28,M,60000,6
15301,76,M,75000,6
15302,61,M,61000,4
15303,44,F,67000,4
15304,27,M,71000,4
15305,51,F,87000,6
15306,45,M,68000,7
15307,58,M,61000,6
15308,53,M,41000,4
15309,64,F,93000,5
15310,47,M,56000,4
15311,57,M,34000,6
15313,23,M,69000,8
15314,34,F,44000,4
15315,44,F,86000,5
15318,54,F,93000,6
15319,53,M,63000,8
15320,42,M,33000,5
15321,58,F,42000,4
15322,34,F,75000,5
15323,44,F,63000,8
15324,20,M,70000,4
15325,54,M,90000,4
15326,37,F,51000,4
15327,51,F,79000,5
15328,43,M,60000,4
15329,57,M,71000,4
15330,67,M,39000,4
15331,85,F,108000,4
15332,66,M,47000,5
15334,78,F,99000,7
15335,70,M,63000,7
15337,37,M,53000,6
15338,79,F,72000,5
15339,53,F,46000,5
15341,81,F,82000,5
15342,60,M,65000,5
15343,43,F,50000,4
15344,64,M,45000,4
15346,44,M,51000,5
15347,32,F,36000,8
15348,69,F,67000,4
15349,45,M,56000,6
15350,56,M,49000,8
15351,78,M,34000,4
15352,54,F,51000,4
15353,74,F,77000,6
15354,22,M,39000,4
15355,26,M,59000,5
15356,63,F,107000,5
15357,53,F,85000,6
15359,73,F,96000,4
15360,74,M,47000,5
15361,31,O,35000,5
15362,53,F,53000,7
15363,21,M,44000,6
15364,71,F,100000,8
15365,33,M,31000,5
15366,62,M,90000,5
15367,50,F,119000,7
15368,69,F,36000,4
15369,30,M,62000,5
15370,50,M,66000,5
15371,80,M,71000,5
15372,61,M,90000,5
15373,78,F,110000,6
15374,64,M,75000,6
15375,58,F,93000,6
15376,41,M,50000,4
15377,52,F,71000,6
15378,56,F,106000,6
15379,60,M,113000,6
15380,64,M,119000,5
15381,63,F,103000,4
15382,88,F,63000,7
15383,35,F,32000,8
15385,74,F,68000,6
15387,47,M,71000,7
15389,54,F,96000,6
15394,60,M,37000,5
15395,64,F,101000,5
15396,39,M,50000,4
15398,63,F,95000,6
15399,39,M,61000,5
15400,33,M,66000,5
15401,21,M,37000,9
15403,63,M,50000,4
15405,68,M,45000,5
15406,78,F,43000,5
15407,58,F,72000,6
15408,59,M,77000,5
15409,66,M,80000,8
15410,52,M,47000,5
15411,59,F,70000,4
15412,63,F,74000,6
15413,23,M,36000,6
15414,57,F,95000,5
15415,39,M,69000,7
15416,57,M,110000,5
15417,54,M,57000,5
15418,77,M,54000,4
15419,46,M,55000,4
15420,66,M,30000,5
15422,37,M,65000,4
15423,63,M,119000,6
15424,72,M,40000,8
15425,38,F,39000,7
15426,31,M,42000,8
15427,66,F,50000,5
15428,83,M,70000,4
15430,67,M,61000,4
15431,53,M,31000,7
15432,38,O,58000,7
15433,20,M,70000,6
15434,56,M,50000,5
15435,64,F,51000,7
15436,52,M,75000,5
15437,62,F,72000,5
15438,27,M,48000,5
15439,51,F,58000,6
15440,64,F,95000,5
15441,26,M,67000,5
15442,41,M,64000,4
15443,65,M,47000,4
15444,39,F,72000,5
15445,36,M,53000,6
15446,25,M,57000,4
15447,51,F,86000,5
15449,41,M,61000,7
15450,78,F,101000,6
15451,66,M,120000,6
15452,37,M,67000,5
15453,68,M,47000,4
15454,63,F,82000,6
15455,53,F,119000,5
15457,68,M,63000,4
15458,21,F,47000,6
15459,59,F,102000,5
15460,60,M,44000,5
15461,55,F,66000,7
15462,69,F,112000,5
15463,38,F,72000,4
15467,35,M,70000,4
15468,69,F,58000,4
15469,67,F,105000,5
15470,54,M,36000,5
15472,46,F,57000,5
15474,67,M,87000,5
15475,78,M,43000,5
15477,61,F,75000,5
15478,69,M,58000,5
15479,72,M,43000,6
15480,36,M,45000,5
15481,58,M,103000,4
15482,62,F,85000,6
15483,27,M,60000,4
15484,57,F,64000,4
15485,58,F,34000,7
15486,70,F,83000,5
15487,56,M,69000,5
15489,61,F,71000,5
15490,49,F,113000,7
15491,72,O,82000,4
15492,78,M,31000,5
15493,54,F,51000,8
15495,65,M,90000,6
15496,61,M,31000,9
15497,29,F,68000,4
15498,36,F,71000,4
15500,55,M,72000,5
15501,62,M,45000,4
15503,60,F,66000,6
15504,77,F,74000,4
15505,58,F,109000,5
15506,56,F,84000,6
15507,59,F,110000,5
15508,26,M,46000,6
15509,49,M,52000,5
15510,19,M,73000,8
15511,53,M,59000,5
15512,22,M,35000,9
15514,68,F,109000,5
15515,67,M,75000,6
15516,61,M,73000,5
15517,63,F,67000,5
15520,84,F,79000,6
15521,55,M,69000,6
15522,68,M,48000,5
15523,38,M,30000,4
15524,50,M,67000,7
15525,88,M,56000,6
15526,82,M,104000,5
15527,57,M,64000,4
15528,20,F,63000,5
15529,52,M,47000,4
15530,54,F,102000,6
15531,53,M,69000,4
15532,57,F,76000,5
15533,20,M,60000,8
15535,73,F,60000,7
15536,28,M,37000,5
15538,50,M,60000,8
15539,52,M,35000,5
15540,63,M,58000,4
15541,60,M,68000,6
15542,60,M,46000,5
15543,61,M,53000,7
15544,68,M,108000,5
15545,52,M,62000,5
15546,57,F,106000,5
15547,52,F,68000,5
15548,77,F,106000,4
15549,68,F,51000,5
15550,70,M,56000,5
15551,48,M,64000,5
15552,37,M,96000,6
15553,84,M,53000,6
15554,73,O,43000,5
15556,60,M,57000,5
15557,30,M,42000,7
15558,36,F,39000,6
15559,65,M,96000,7
15561,24,M,56000,5
15562,53,F,89000,4
15563,37,M,43000,5
15564,60,F,62000,6
15565,57,M,92000,4
15567,47,M,72000,4
15568,50,F,99000,6
15569,50,F,73000,5
15571,24,M,51000,8
15572,54,M,69000,5
15573,38,M,37000,4
15574,50,F,32000,6
15575,58,M,74000,4
15576,40,M,42000,6
15577,37,F,31000,6
15578,59,F,103000,6
15579,40,M,49000,7
15582,30,M,51000,4
15583,62,F,83000,5
15584,55,F,75000,5
15585,70,F,45000,9
15586,40,F,69000,5
15587,61,M,82000,6
15588,57,M,93000,8
15589,67,M,75000,6
15590,59,F,94000,6
15591,46,M,68000,7
15592,18,F,31000,5
15593,26,M,57000,6
15594,22,M,32000,5
15595,29,M,41000,4
15596,25,M,46000,4
15598,42,F,84000,4
15599,57,M,30000,6
15600,30,M,51000,7
15601,93,F,65000,5
15602,30,M,66000,5
15603,58,M,51000,4
15604,75,M,58000,5
15605,37,F,90000,7
15606,41,M,100000,7
15607,75,M,98000,5
15608,73,M,115000,5
15609,71,F,61000,4
15610,75,M,50000,6
15611,80,M,71000,4
15612,21,M,54000,5
15614,61,F,105000,4
15615,25,F,73000,8
15616,84,F,69000,4
15617,28,M,36000,4
15618,65,M,80000,5
15619,61,M,71000,5
15620,68,F,85000,4
15621,71,M,75000,6
15624,43,M,47000,6
15625,52,M,93000,4
15627,63,F,72000,7
15628,60,M,76000,4
15629,52,F,75000,5
15630,51,M,48000,6
15631,59,M,61000,7
15632,44,M,41000,5
15634,26,F,41000,5
15635,28,M,68000,5
15636,80,F,62000,6
15637,37,F,67000,5
15638,49,F,84000,6
15640,57,M,85000,6
15641,45,F,65000,5
15642,48,O,94000,5
15643,56,M,63000,5
15644,48,M,74000,5
15646,41,M,98000,4
15647,55,F,57000,5
15648,28,M,65000,5
15649,44,F,81000,6
15650,52,M,53000,4
15651,84,F,52000,6
15652,38,M,71000,5
15653,62,M,37000,4
15654,24,M,64000,7
15655,69,M,70000,4
15657,26,F,38000,6
15658,59,F,56000,7
15659,21,M,47000,7
15660,63,F,63000,4
15661,52,F,39000,6
15663,41,M,68000,8
15664,46,M,75000,6
15665,35,M,33000,6
15667,21,M,74000,5
15668,34,F,38000,4
15671,19,M,42000,7
15673,59,F,74000,4
15674,67,M,33000,5
15675,40,M,35000,4
15678,71,M,44000,6
15679,56,M,94000,5
15680,88,M,64000,5
15681,45,F,72000,4
15682,77,F,88000,6
15683,49,F,75000,4
15684,32,M,70000,5
15685,31,F,47000,5
15686,27,F,32000,6
15687,50,F,70000,6
15688,78,M,46000,6
15689,59,M,99000,4
15692,69,F,110000,5
15693,57,F,83000,6
15695,51,F,116000,5
15696,60,F,88000,6
15697,54,F,80000,6
15698,52,M,98000,7
15699,56,F,103000,6
15700,72,M,88000,7
15701,25,F,61000,7
15702,27,M,34000,7
15704,33,M,35000,5
15706,58,F,58000,4
15707,23,M,68000,6
15708,39,M,45000,5
15710,26,M,39000,6
15711,64,M,79000,5
15712,88,F,118000,4
15713,51,M,61000,4
15714,26,F,45000,4
15715,42,M,37000,4
15717,68,F,60000,7
15718,28,F,50000,5
15719,60,M,75000,4
15720,66,M,32000,5
15722,28,M,53000,8
15723,62,M,74000,6
15724,59,F,118000,6
15725,100,M,63000,7
15726,26,M,48000,5
15727,48,M,97000,5
15728,41,M,56000,5
15729,44,M,68000,8
15730,31,M,51000,4
15731,63,M,104000,6
15732,25,F,66000,6
15733,64,M,80000,7
15734,57,F,71000,6
15735,42,M,37000,5
15736,29,F,47000,5
15737,90,M,88000,5
15738,35,M,35000,7
15739,23,M,55000,5
15740,34,F,31000,4
15741,35,M,45000,4
15742,43,M,38000,7
15743,95,F,81000,5
15744,35,M,44000,4
15745,74,F,46000,6
15746,66,M,93000,4
15748,58,M,31000,6
15749,67,M,51000,5
15750,51,F,41000,6
15752,63,F,56000,6
15754,42,M,72000,7
15755,91,F,96000,6
15756,65,M,59000,5
15757,65,M,71000,5
15759,35,F,36000,6
15760,68,M,79000,6
15761,26,M,48000,5
15762,72,F,92000,4
15763,50,F,56000,5
15764,54,F,56000,5
15765,48,M,40000,9
15767,71,M,57000,7
15768,63,F,75000,5
15769,42,M,81000,5
15770,57,M,80000,5
15773,59,F,99000,4
15774,58,M,43000,4
15776,57,F,102000,5
15777,43,F,69000,6
15778,43,M,60000,7
15779,71,M,81000,5
15780,52,M,74000,7
15781,39,F,45000,5
15782,43,M,69000,5
15783,79,F,101000,5
15786,59,M,95000,6
15787,42,F,71000,5
15788,39,M,92000,5
15789,49,F,57000,5
15791,50,M,42000,5
15792,55,M,39000,4
15793,72,F,75000,5
15794,60,F,71000,5
15795,25,M,45000,6
15796,42,M,32000,7
15797,30,F,46000,5
15798,65,M,40000,5
15799,60,F,38000,4
15800,56,M,87000,7
15801,101,F,59000,5
15802,56,F,97000,4
15803,59,F,70000,6
15804,72,F,109000,7
15805,61,F,90000,5
15806,45,F,73000,8
15807,24,M,58000,5
15808,84,F,87000,7
15809,40,M,57000,4
15810,21,M,74000,4
15811,27,M,36000,7
15812,55,O,80000,5
15813,29,F,52000,5
15814,50,M,96000,6
15816,25,M,61000,7
15817,56,M,40000,4
15818,67,M,58000,4
15819,19,M,36000,4
15820,53,F,94000,7
15821,54,M,72000,5
15822,62,M,56000,6
15823,74,M,53000,4
15824,29,M,37000,6
15825,47,O,78000,6
15826,56,M,93000,5
15827,55,M,104000,6
15828,60,M,85000,4
15829,53,F,101000,6
15830,28,F,37000,5
15831,59,M,75000,6
15833,54,M,58000,7
15834,52,F,50000,5
15835,54,M,50000,5
15836,80,F,74000,6
15837,72,F,60000,5
15838,52,F,110000,5
15839,35,M,48000,5
15840,58,F,74000,6
15841,69,F,73000,5
15842,65,M,80000,8
15843,58,M,50000,4
15844,77,F,58000,4
15846,82,M,43000,6
15848,68,F,118000,4
15849,71,M,87000,7
15850,55,F,99000,6
15851,60,M,57000,9
15852,49,M,67000,6
15853,38,M,61000,5
15854,41,M,89000,5
15856,72,M,56000,5
15857,46,M,59000,7
15858,53,F,88000,5
15859,55,M,68000,7
15860,42,M,50000,6
15861,72,F,55000,5
15862,30,F,58000,6
15863,34,M,44000,5
15864,81,M,55000,7
15865,49,F,111000,6
15866,56,M,93000,5
15868,79,M,72000,5
15869,45,M,47000,4
15870,71,F,93000,6
15871,79,F,88000,6
15873,26,M,54000,4
15874,80,M,37000,5
15875,67,F,34000,7
15876,60,F,96000,6
15878,39,M,99000,6
15879,35,M,72000,4
15880,63,F,52000,5
15881,60,M,88000,6
15882,65,M,104000,5
15883,52,M,66000,5
15884,35,M,34000,5
15885,30,M,56000,4
15886,64,M,56000,7
15887,79,M,72000,8
15888,66,M,57000,5
15889,69,M,95000,6
15890,70,M,72000,5
15891,86,F,55000,4
15892,54,F,68000,5
15893,62,F,61000,4
15894,81,M,65000,4
15895,61,M,59000,5
15896,67,M,35000,4
15897,37,F,54000,4
15898,43,M,38000,4
15899,51,F,77000,5
15900,58,F,56000,4
15902,53,M,31000,6
15903,76,M,62000,4
15904,37,F,53000,4
15905,29,F,60000,5
15906,92,F,112000,5
15907,42,M,43000,5
15908,36,F,63000,5
15910,59,M,93000,6
15911,23,M,72000,5
15912,64,M,54000,5
15913,46,F,33000,5
15914,62,M,93000,4
15915,41,M,41000,8
15916,45,F,64000,5
15917,68,M,59000,6
15918,56,M,43000,5
15919,64,F,56000,5
15920,70,F,81000,5
15921,73,O,52000,4
15922,20,F,48000,5
15923,73,M,30000,5
15924,44,M,56000,9
15925,75,M,82000,7
15926,77,M,40000,5
15927,89,F,59000,4
15928,44,M,56000,8
15929,54,M,51000,5
15930,29,M,33000,4
15931,42,F,97000,5
15932,83,M,61000,5
15933,51,O,84000,5
15934,36,M,33000,5
15936,74,F,89000,5
15937,58,F,51000,6
15938,51,F,30000,5
15939,47,M,31000,4
15940,77,F,109000,5
15944,65,M,100000,4
15946,72,F,52000,4
15947,40,F,52000,6
15948,61,M,57000,5
15949,86,M,88000,5
15950,59,F,113000,5
15951,58,O,55000,4
15952,47,M,38000,7
15953,73,M,57000,5
15954,70,M,59000,7
15955,53,M,81000,7
15956,49,F,50000,5
15957,39,F,55000,5
15958,72,M,102000,7
15959,55,M,57000,5
15962,55,F,92000,5
15966,53,F,65000,5
15967,97,F,105000,6
15969,57,F,37000,4
15970,47,M,64000,4
15971,66,F,101000,5
15972,31,M,56000,5
